nl_cmd,bash_cmd
show me the files in the <directory_name>home directory,ls ~/<directory_name>
show hidden files in the <directory_name> folder,ls -a <directory_name>
list hidden and visible files in <directory_name>,ls -a <directory_name>
list all files including hidden ones in <directory_name>,ls -a <directory_name>
show hidden files in the <directory_name> directory under home directory,ls -a ~/<directory_name>
list hidden files and folders in <directory_name> in home directory,ls -a ~/<directory_name>
show recently modified files in the <directory_name> folder,ls -lt <directory_name>
list files sorted by modification time in <directory_name>,ls -lt <directory_name>
show latest modified files in the <directory_name> directory,ls -lt <directory_name>
list files by time in <directory_name> in home directory,ls -lt ~/<directory_name>
show files sorted by time in the <directory_name> folder under home directory,ls -lt ~/<directory_name>
list all files and subdirectories in <directory_name>,ls -R <directory_name>
show everything recursively in the <directory_name> folder,ls -R <directory_name>
list all files in the directory tree of <directory_name> in home directory,ls -R ~/<directory_name>
show the directory structure for the <directory_name> folder under home directory,ls -R ~/<directory_name>
show directory structure in a tree format,tree
display the folder hierarchy,tree
display the tree of contents in <directory_name>,tree <directory_name>
list files and folders hierarchically in <directory_name>,tree <directory_name>
show hidden files in tree structure,tree -a
show the directory tree including hidden files,tree -a
display files in the folder with a limited depth,tree -L 2
show files up to level <number> in <directory_name>,tree -L <number> <directory_name>
list directory structure in a tree format up to level <number>,tree -L <number> <directory_name>
show files in the <directory_name> directory in a tree view,tree <directory_name>
i want to create a text file named <file-name>,touch <file-name>.txt
create a text file named <file-name>,touch <file-name>.txt
make a text file called <file-name>,touch <file-name>.txt
generate a text file named <file-name>,touch <file-name>.txt
i need to create a text file named <file-name> in <directory>,touch <directory>/<file-name>.txt
make a .txt file named <file-name> in <directory>,touch <directory>/<file-name>.txt
create a csv file named <file-name>,touch <file-name>.csv
please create a csv file named <file-name>,touch <file-name>.csv
generate a csv file named <file-name> in <directory>,touch <directory>/<file-name>.csv
i want to create a .csv file named <file-name> in <directory>,touch <directory>/<file-name>.csv
create a markdown file named <file-name>,touch <file-name>.md
make a markdown file named <file-name>,touch <file-name>.md
please create a markdown file named <file-name>,touch <file-name>.md
i need a markdown file named <file-name> in <directory>,touch <directory>/<file-name>.md
i want to create a .md file named <file-name> in <directory>,touch <directory>/<file-name>.md
create a rtf file named <file-name>,touch <file-name>.rtf
make a rtf file called <file-name>,touch <file-name>.rtf
generate a rtf file named <file-name> in <directory>,touch <directory>/<file-name>.rtf
i need to create a rtf file named <file-name> in <directory>,touch <directory>/<file-name>.rtf
create a log file named <file-name>,touch <file-name>.log
make a log file named <file-name>,touch <file-name>.log
please create a log file named <file-name> in <directory>,touch <directory>/<file-name>.log
i want a log file named <file-name>,touch <file-name>.log
create an xml file named <file-name>,touch <file-name>.xml
generate an xml file named <file-name> in <directory>,touch <directory>/<file-name>.xml
please create an xml file named <file-name> in <directory>,touch <directory>/<file-name>.xml
i want to create a json file named <file-name>,touch <file-name>.json
make a json file named <file-name>,touch <file-name>.json
create a json file named <file-name>,touch <file-name>.json
please create a json file named <file-name> in <directory>,touch <directory>/<file-name>.json
i need a json file named <file-name> in <directory>,touch <directory>/<file-name>.json
create an html file named <file-name>,touch <file-name>.html
generate an html file named <file-name>,touch <file-name>.html
please create an html file named <file-name> in <directory>,touch <directory>/<file-name>.html
create a yaml file named <file-name>,touch <file-name>.yaml
make a yaml file named <file-name>,touch <file-name>.yaml
please create a yaml file named <file-name> in <directory>,touch <directory>/<file-name>.yaml
i need a yaml file named <file-name> in <directory>,touch <directory>/<file-name>.yaml
create an ini file named <file-name>,touch <file-name>.ini
make an ini file named <file-name>,touch <file-name>.ini
please create an ini file named <file-name> in <directory>,touch <directory>/<file-name>.ini
create a tex file named <file-name>,touch <file-name>.tex
generate a tex file named <file-name>,touch <file-name>.tex
please create a tex file named <file-name> in <directory>,touch <directory>/<file-name>.tex
create a c file named <file-name>,touch <file-name>.c
generate a c file named <file-name>,touch <file-name>.c
please create a c file named <file-name> in <directory>,touch <directory>/<file-name>.c
i want to create a cpp file named <file-name>,touch <file-name>.cpp
make a cpp file named <file-name>,touch <file-name>.cpp
please create a cpp file named <file-name> in <directory>,touch <directory>/<file-name>.cpp
create a h file named <file-name>,touch <file-name>.h
make a h file named <file-name>,touch <file-name>.h
please create a h file named <file-name> in <directory>,touch <directory>/<file-name>.h
create a python file named <file-name>,touch <file-name>.py
make a python file named <file-name>,touch <file-name>.py
please create a python file named <file-name> in <directory>,touch <directory>/<file-name>.py
create a java file named <file-name>,touch <file-name>.java
generate a java file named <file-name>,touch <file-name>.java
please create a java file named <file-name> in <directory>,touch <directory>/<file-name>.java
create a class file named <file-name>,touch <file-name>.class
make a class file named <file-name>,touch <file-name>.class
generate a class file named <file-name>,touch <file-name>.class
please create a class file named <file-name> in <directory>,touch <directory>/<file-name>.class
create a javascript file named <file-name>,touch <file-name>.js
make a js file named <file-name>,touch <file-name>.js
please create a javascript file named <file-name> in <directory>,touch <directory>/<file-name>.js
create a php file named <file-name>,touch <file-name>.php
generate a php file named <file-name>,touch <file-name>.php
please create a php file named <file-name> in <directory>,touch <directory>/<file-name>.php
create a rb file named <file-name>,touch <file-name>.rb
generate a rb file named <file-name>,touch <file-name>.rb
please create a rb file named <file-name> in <directory>,touch <directory>/<file-name>.rb
create a swift file named <file-name>,touch <file-name>.swift
generate a swift file named <file-name>,touch <file-name>.swift
please create a swift file named <file-name> in <directory>,touch <directory>/<file-name>.swift
create a go file named <file-name>,touch <file-name>.go
make a go file named <file-name>,touch <file-name>.go
please create a go file named <file-name> in <directory>,touch <directory>/<file-name>.go
create a ts file named <file-name>,touch <file-name>.ts
make a ts file named <file-name>,touch <file-name>.ts
please create a ts file named <file-name> in <directory>,touch <directory>/<file-name>.ts
create a kotlin file named <file-name>,touch <file-name>.kt
make a kt file named <file-name>,touch <file-name>.kt
please create a kotlin file named <file-name> in <directory>,touch <directory>/<file-name>.kt
create a scala file named <file-name>,touch <file-name>.scala
make a scala file named <file-name>,touch <file-name>.scala
please create a scala file named <file-name> in <directory>,touch <directory>/<file-name>.scala
create a pl file named <file-name>,touch <file-name>.pl
generate a pl file named <file-name>,touch <file-name>.pl
please create a pl file named <file-name> in <directory>,touch <directory>/<file-name>.pl
create an m file named <file-name>,touch<file-name>.m
make an m file named <file-name>,touch <file-name>.m
please create an m file named <file-name> in <directory>,touch <directory>/<file-name>.m
create a lua file named <file-name>,touch <file-name>.lua
make a lua file named <file-name>,touch <file-name>.lua
please create a lua file named <file-name> in <directory>,touch <directory>/<file-name>.lua
create an asm file named <file-name>,touch <file-name>.asm
make an asm file named <file-name>,touch <file-name>.asm
please create an asm file named <file-name> in <directory>,touch <directory>/<file-name>.asm
create a cs file named <file-name>,touch <file-name>.cs
generate a cs file named <file-name>,touch <file-name>.cs
please create a cs file named <file-name> in <directory>,touch <directory>/<file-name>.cs
create a vbs file named <file-name>,touch <file-name>.vbs
generate a vbs file named <file-name>,touch <file-name>.vbs
please create a vbs file named <file-name> in <directory>,touch <directory>/<file-name>.vbs
create a sh file named <file-name>,touch <file-name>.sh
generate a sh file named <file-name>,touch <file-name>.sh
please create a sh file named <file-name> in <directory>,touch <directory>/<file-name>.sh
create a sql file named <file-name>,touch <file-name>.sql
make a sql file named <file-name>,touch <file-name>.sql
please create a sql file named <file-name> in <directory>,touch <directory>/<file-name>.sql
create a dart file named <file-name>,touch <file-name>.dart
generate a dart file named <file-name>,touch <file-name>.dart
please create a dart file named <file-name> in <directory>,touch <directory>/<file-name>.dart
create an r file named <file-name>,touch <file-name>.r
make an r file named <file-name>,touch <file-name>.r
please create an r file named <file-name> in <directory>,touch <directory>/<file-name>.r
create a clj file named <file-name>,touch <file-name>.clj
make a clj file named <file-name>,touch <file-name>.clj
please create a clj file named <file-name> in <directory>,touch <directory>/<file-name>.clj
create a sc file named <file-name>,touch <file-name>.sc
generate a sc file named <file-name>,touch <file-name>.sc
please create a sc file named <file-name> in <directory>,touch <directory>/<file-name>.sc
create a f90 file named <file-name>,touch <file-name>.f90
generate a f90 file named <file-name>,touch <file-name>.f90
please create a f90 file named <file-name> in <directory>,touch <directory>/<file-name>.f90
create a v file named <file-name>,touch <file-name>.v
make a v file named <file-name>,touch <file-name>.v
please create a v file named <file-name> in <directory>,touch <directory>/<file-name>.v
create an xsl file named <file-name>,touch <file-name>.xsl
generate an xsl file named <file-name>,touch <file-name>.xsl
please create an xsl file named <file-name> in <directory>,touch <directory>/<file-name>.xsl
create a cabal file named <file-name>,touch <file-name>.cabal
generate a cabal file named <file-name>,touch <file-name>.cabal
please create a cabal file named <file-name> in <directory>,touch <directory>/<file-name>.cabal
create a zsh file named <file-name>,touch <file-name>.zsh
generate a zsh file named <file-name>,touch <file-name>.zsh
please create a zsh file named <file-name> in <directory>,touch <directory>/<file-name>.zsh
create an env file named <file-name>,touch <file-name>.env
make an env file named <file-name>,touch <file-name>.env
please create an env file named <file-name> in <directory>,touch <directory>/<file-name>.env
create a conf file named <file-name>,touch <file-name>.conf
generate a conf file named <file-name>,touch <file-name>.conf
please create a conf file named <file-name> in <directory>,touch <directory>/<file-name>.conf
create a toml file named <file-name>,touch <file-name>.toml
make a toml file named <file-name>,touch <file-name>.toml
please create a toml file named <file-name> in <directory>,touch <directory>/<file-name>.toml
create a dat file named <file-name>,touch <file-name>.dat
make a dat file named <file-name>,touch <file-name>.dat
please create a dat file named <file-name> in <directory>,touch <directory>/<file-name>.dat
create a db file named <file-name>,touch <file-name>.db
generate a db file named <file-name>,touch <file-name>.db
please create a db file named <file-name> in <directory>,touch <directory>/<file-name>.db
create a bin file named <file-name>,touch <file-name>.bin
generate a bin file named <file-name>,touch <file-name>.bin
please create a bin file named <file-name> in <directory>,touch <directory>/<file-name>.bin
create a gz file named <file-name>,touch <file-name>.gz
make a gz file named <file-name>,touch <file-name>.gz
please create a gz file named <file-name> in <directory>,touch <directory>/<file-name>.gz
create a dll file named <file-name>,touch <file-name>.dll
make a dll file named <file-name>,touch <file-name>.dll
please create a dll file named <file-name> in <directory>,touch <directory>/<file-name>.dll
create an ipa file named <file-name>,touch <file-name>.ipa
make an ipa file named <file-name>,touch <file-name>.ipa
please create an ipa file named <file-name> in <directory>,touch <directory>/<file-name>.ipa
create an a file named <file-name>,touch <file-name>.a
generate an a file named <file-name>,touch <file-name>.a
please create an a file named <file-name> in <directory>,touch <directory>/<file-name>.a
create a so file named <file-name>,touch <file-name>.so
make a so file named <file-name>,touch <file-name>.so
please create a so file named <file-name> in <directory>,touch <directory>/<file-name>.so
create a lib file named <file-name>,touch <file-name>.lib
generate a lib file named <file-name>,touch <file-name>.lib
please create a lib file named <file-name> in <directory>,touch <directory>/<file-name>.lib
create a scss file named <file-name>,touch <file-name>.scss
generate a scss file named <file-name>,touch <file-name>.scss
please create a scss file named <file-name> in <directory>,touch <directory>/<file-name>.scss
create a log1 file named <file-name>,touch <file-name>.log1
make a log1 file named <file-name>,touch <file-name>.log1
please create a log1 file named <file-name> in <directory>,touch <directory>/<file-name>.log1
create a ruby file named <file-name>,touch <file-name>.rb
generate a ruby file named <file-name>,touch <file-name>.rb
please create a ruby file named <file-name> in <directory>,touch <directory>/<file-name>.rb
create a perl file named <file-name>,touch <file-name>.pl
make a perl file named <file-name>,touch <file-name>.pl
please create a perl file named <file-name> in <directory>,touch <directory>/<file-name>.pl
create a lua file named <file-name>,touch <file-name>.lua
generate a lua file named <file-name>,touch <file-name>.lua
please create a lua file named <file-name> in <directory>,touch <directory>/<file-name>.lua
create a rust file named <file-name>,touch <file-name>.rs
make a rust file named <file-name>,touch <file-name>.rs
please create a rust file named <file-name> in <directory>,touch <directory>/<file-name>.rs
create a file named <file-name> in home,touch ~/<file-name>
make a file named <file-name> in home,touch ~/<file-name>
please create a file named <file-name> in home,touch ~/<file-name>
create a file named <file-name> in root,sudo touch /<file-name>
make a file named <file-name> in root,sudo touch /<file-name>
generate a file named <file-name> in root,sudo touch /<file-name>
please create a file named <file-name> in root,sudo touch /<file-name>
create a file named <file-name> in documents,touch ~/Documents/<file-name>
generate a file named <file-name> in documents,touch ~/Documents/<file-name>
please create a file named <file-name> in documents,touch ~/Documents/<file-name>
create a file named <file-name> in downloads,touch ~/Downloads/<file-name>
make a file named <file-name> in downloads,touch ~/Downloads/<file-name>
please create a file named <file-name> in downloads,touch ~/Downloads/<file-name>
create a file named <file-name> in desktop,touch ~/Desktop/<file-name>
make a file named <file-name> in desktop,touch ~/Desktop/<file-name>
generate a file named <file-name> in desktop,touch ~/Desktop/<file-name>
create a hidden file named <file-name>,touch .<file-name>
make a hidden file named <file-name>,touch .<file-name>
generate a hidden file named <file-name>,touch .<file-name>
please create a hidden file named <file-name>,touch .<file-name>
make a hidden .file named <file-name> in <directory>,touch <directory>/.<file-name>
please create a hidden .file named <file-name> in <directory>,touch <directory>/.<file-name>
create a directory named <directory-name>,mkdir <directory-name>
make a directory named <directory-name>,mkdir <directory-name>
generate a directory named <directory-name>,mkdir <directory-name>
create a folder named <directory-name>,mkdir <directory-name>
make a folder named <directory-name> in <location>,mkdir <location>/<directory-name>
please create a directory named <directory-name> in <location>,mkdir <location>/<directory-name>
create a directory named <directory-name> in home,mkdir ~/<directory-name>
make a directory named <directory-name> in home,mkdir ~/<directory-name>
generate a directory named <directory-name> in home,mkdir ~/<directory-name>
please create a directory named <directory-name> in home,mkdir ~/<directory-name>
create a folder named <directory-name> in home,mkdir ~/<directory-name>
make a folder named <directory-name> in home,mkdir ~/<directory-name>
create a directory named <directory-name> in root,sudo mkdir #/<directory-name>
make a directory named <directory-name> in root,sudo mkdir #/<directory-name>
generate a directory named <directory-name> in root,sudo mkdir #/<directory-name>
please create a directory named <directory-name> in root,sudo mkdir #/<directory-name>
create a folder named <directory-name> in root,sudo mkdir #/<directory-name>
please create a folder named <directory-name> in root,sudo mkdir #/<directory-name>
create a directory named <directory-name> in documents,mkdir ~/Documents/<directory-name>
please create a directory named <directory-name> in documents,mkdir ~/Documents/<directory-name>
create a folder named <directory-name> in documents,mkdir ~/Documents/<directory-name>
make a folder named <directory-name> in documents,mkdir ~/Documents/<directory-name>
generate a folder named <directory-name> in documents,mkdir ~/Documents/<directory-name>
please create a folder named <directory-name> in documents,mkdir ~/Documents/<directory-name>
create a directory named <directory-name> in downloads,mkdir ~/Downloads/<directory-name>
make a directory named <directory-name> in downloads,mkdir ~/Downloads/<directory-name>
generate a directory named <directory-name> in downloads,mkdir ~/Downloads/<directory-name>
please create a directory named <directory-name> in downloads,mkdir ~/Downloads/<directory-name>
create a folder named <directory-name> in downloads,mkdir ~/Downloads/<directory-name>
make a folder named <directory-name> in downloads,mkdir ~/Downloads/<directory-name>
create a directory named <directory-name> in desktop,mkdir ~/Desktop/<directory-name>
make a directory named <directory-name> in desktop,mkdir ~/Desktop/<directory-name>
generate a directory named <directory-name> in desktop,mkdir ~/Desktop/<directory-name>
please create a directory named <directory-name> in desktop,mkdir ~/Desktop/<directory-name>
create a folder named <directory-name> in desktop,mkdir ~/Desktop/<directory-name>
please create a folder named <directory-name> in desktop,mkdir ~/Desktop/<directory-name>
create a hidden directory named <directory-name>,mkdir .<directory-name>
make a hidden directory named <directory-name>,mkdir .<directory-name>
generate a hidden directory named <directory-name>,mkdir .<directory-name>
create a hidden folder named <directory-name>,mkdir .<directory-name>
make a hidden folder named <directory-name> in <location>,mkdir <location>/.<directory-name>
please create a hidden folder named <directory-name> in <location>,mkdir <location>/.<directory-name>
show me the content in <file-name>.txt,cat <file-name>.txt
read the content of <file-name>.csv,cat <file-name>.csv
display the content of <file-name>.md,cat <file-name>.md
fetch the content of <file-name>.rtf,cat <file-name>.rtf
open and read <file-name>.log,cat <file-name>.log
show the details in <file-name>.xml,cat <file-name>.xml
read and display <file-name>.json,cat <file-name>.json
fetch the details from <file-name>.html,cat <file-name>.html
show the data in <file-name>.yaml,cat <file-name>.yaml
read the information in <file-name>.ini,cat <file-name>.ini
show the content from <file-name>.tex,cat <file-name>.tex
fetch and open <file-name>.c,cat <file-name>.c
read the file <file-name>.cpp,cat <file-name>.cpp
display the content in <file-name>.h,cat <file-name>.h
show me the script in <file-name>.py,cat <file-name>.py
fetch and display <file-name>.java,cat <file-name>.java
open and show <file-name>.class,cat <file-name>.class
display what is in <file-name>.js,cat <file-name>.js
show the program <file-name>.php,cat <file-name>.php
read the script in <file-name>.rb,cat <file-name>.rb
show me the file <file-name>.swift,cat <file-name>.swift
fetch the program <file-name>.go,cat <file-name>.go
display <file-name>.ts,cat <file-name>.ts
read and show <file-name>.kt,cat <file-name>.kt
fetch the details in <file-name>.scala,cat <file-name>.scala
open and read <file-name>.pl,cat <file-name>.pl
show the program <file-name>.m,cat <file-name>.m
fetch the script in <file-name>.lua,cat <file-name>.lua
display the content in <file-name>.asm,cat <file-name>.asm
open <file-name>.cs and display it,cat <file-name>.cs
read and fetch <file-name>.vbs,cat <file-name>.vbs
show the shell script <file-name>.sh,cat <file-name>.sh
fetch the sql code in <file-name>.sql,cat <file-name>.sql
display the dart code <file-name>.dart,cat <file-name>.dart
fetch the content of <file-name>.r,cat <file-name>.r
read the content in <file-name>.clj,cat <file-name>.clj
display the script in <file-name>.sc,cat <file-name>.sc
show the details in <file-name>.f90,cat <file-name>.f90
fetch the verilog code <file-name>.v,cat <file-name>.v
open <file-name>.xsl and read,cat <file-name>.xsl
display the content of <file-name>.cabal,cat <file-name>.cabal
fetch the shell configuration <file-name>.zsh,cat <file-name>.zsh
read the environment file <file-name>.env,cat <file-name>.env
fetch and display <file-name>.conf,cat <file-name>.conf
read the file <file-name>.toml,cat <file-name>.toml
show the details of <file-name>.dat,cat <file-name>.dat
open <file-name>.db and display,cat <file-name>.db
read and show <file-name>.bin,cat <file-name>.bin
fetch the archive details <file-name>.tar,cat <file-name>.tar
read the compressed file <file-name>.gz,zcat <file-name>.gz
fetch the iso details <file-name>.iso,cat <file-name>.iso
show the binary file <file-name>.exe,cat <file-name>.exe
read the library <file-name>.dll,cat <file-name>.dll
fetch the app file <file-name>.apk,cat <file-name>.apk
display the app package <file-name>.ipa,cat <file-name>.ipa
open the library file <file-name>.a,cat <file-name>.a
read the shared object file <file-name>.so,cat <file-name>.so
fetch the library file <file-name>.lib,cat <file-name>.lib
show the svg content <file-name>.svg,cat <file-name>.svg
display the details of <file-name>.psd,cat <file-name>.psd
read the stylesheet <file-name>.css,cat <file-name>.css
fetch the stylesheet <file-name>.scss,cat <file-name>.scss
open the font file <file-name>.woff,cat <file-name>.woff
copy the file from <source> to <destination>,cp <source> <destination>
duplicate the file <source> to <destination>,cp <source> <destination>
make a copy of <source> to <destination>,cp <source> <destination>
copy <source> and save it to <destination>,cp <source> <destination>
duplicate <source> into <destination>,cp <source> <destination>
copy <source> file into <destination>,cp <source> <destination>
copy file from <source> into <destination>,cp <source> <destination>
replicate <source> to <destination>,cp <source> <destination>
transfer <source> to <destination>,cp <source> <destination>
backup <source> into <destination>,cp <source> <destination>
create a copy of <source> at <destination>,cp <source> <destination>
copy file.txt to backup.txt,cp file.txt backup.txt
copy file.txt to ~/documents/backup.txt,cp file.txt ~/documents/backup.txt
duplicate report.docx as report_copy.docx,cp report.docx report_copy.docx
copy presentation.pptx to ~/documents/presentation.pptx,cp presentation.pptx ~/documents/presentation.pptx
can you copy notes.txt to archive.txt?,cp notes.txt archive.txt
copy sample.txt from ./folder/ to ~/documents/sample.txt,cp ./folder/sample.txt ~/documents/sample.txt
copy image.jpg from ~/downloads/ to ~/documents/image.jpg,cp ~/downloads/image.jpg ~/documents/image.jpg
copy document.pdf from ~/downloads to ~/documents/,cp ~/downloads/document.pdf ~/documents/
copy report.xlsx from ~/documents/ to ~/documents/reports/quarterly_report.xlsx,cp ~/documents/report.xlsx ~/documents/reports/quarterly_report.xlsx
copy example.txt from ~/downloads to ~/documents,cp ~/downloads/example.txt ~/documents/
copy photo.png from ~/pictures/ to ~/documents/backup/,cp ~/pictures/photo.png ~/documents/backup/
copy script.py from ~/downloads/ to ~/documents/scripts.py,cp ~/downloads/script.py ~/documents/scripts.py
copy annual_report.docx from ~/documents/ to ~/documents/reports/2023_report.docx,cp ~/documents/annual_report.docx ~/documents/reports/2023_report.docx
copy utility.sh from ~/scripts/ to ~/scripts/backup/,cp ~/scripts/utility.sh ~/scripts/backup/
replicate config.json to config_backup.json,cp config.json config_backup.json
transfer data.csv to ~/documents/archived_data.csv,cp data.csv ~/documents/archived_data.csv
move notes.txt to backup_notes.txt,cp notes.txt backup_notes.txt
save a copy of research.pdf to ~/documents/research_copy.pdf,cp research.pdf ~/documents/research_copy.pdf
backup presentation.pptx in ~/documents/backup/,cp presentation.pptx ~/documents/backup/
create a duplicate of work_log.txt named work_log_backup.txt,cp work_log.txt work_log_backup.txt
copy directory <source-dir> to <dest-dir>,cp -r <source-dir> <dest-dir>
copy <source-dir> directory to ~/documents/<dest-dir>,cp -r <source-dir> ~/documents/<dest-dir>
duplicate directory <source-dir> as <dest-dir>,cp -r <source-dir> <dest-dir>
copy directory <source-dir> to ~/documents/<dest-dir>,cp -r <source-dir> ~/documents/<dest-dir>
can you copy directory <source-dir> to <dest-dir>?,cp -r <source-dir> <dest-dir>
copy ./folder/<source-dir> to ~/documents/<dest-dir>,cp -r ./folder/<source-dir> ~/documents/<dest-dir>
copy directory <source-dir> from ~/downloads/ to ~/documents/,cp -r ~/downloads/<source-dir> ~/documents/
copy directory <source-dir> from ~/downloads/ to ~/documents/<dest-dir>,cp -r ~/downloads/<source-dir> ~/documents/<dest-dir>
copy directory <source-dir> from ~/documents/ to ~/documents/reports/<dest-dir>,cp -r ~/documents/<source-dir> ~/documents/reports/<dest-dir>
copy <source-dir> from ~/downloads/ to ~/documents/,cp -r ~/downloads/<source-dir> ~/documents/
copy folder <source-dir> from ~/pictures/ to ~/documents/backup/,cp -r ~/pictures/<source-dir> ~/documents/backup/
backup directory <source-dir> to <dest-dir>,cp -r <source-dir> <dest-dir>
transfer folder <source-dir> to ~/documents/<dest-dir>,cp -r <source-dir> ~/documents/<dest-dir>
save a copy of <source-dir> directory to ~/documents/<dest-dir>,cp -r <source-dir> ~/documents/<dest-dir>
create a duplicate of <source-dir> directory named <dest-dir>,cp -r <source-dir> <dest-dir>
copy entire <source-dir> to <dest-dir>,cp -r <source-dir> <dest-dir>
replicate <source-dir> folder to <dest-dir>,cp -r <source-dir> <dest-dir>
archive <source-dir> directory to <dest-dir>,cp -r <source-dir> <dest-dir>
clone <source-dir> directory to <dest-dir>,cp -r <source-dir> <dest-dir>
reproduce <source-dir> folder to <dest-dir>,cp -r <source-dir> <dest-dir>
mirror <source-dir> directory in <dest-dir>,cp -r <source-dir> <dest-dir>
copy <source-dir> recursively to <dest-dir>,cp -r <source-dir> <dest-dir>
make an exact copy of <source-dir> in <dest-dir>,cp -r <source-dir> <dest-dir>
copy directory <source-dir> with all its contents to <dest-dir>,cp -r <source-dir> <dest-dir>
backup all files in <source-dir> to <dest-dir>,cp -r <source-dir> <dest-dir>
create backup copy of <source-dir> directory,cp -r <source-dir> <source-dir>_backup
move file <source-file> to <dest-file>,mv <source-file> <dest-file>
move <source-file> to ~/documents/<dest-file>,mv <source-file> ~/documents/<dest-file>
transfer <source-file> to <dest-file>,mv <source-file> <dest-file>
relocate <source-file> to <dest-file>,mv <source-file> <dest-file>
can you move <source-file> to <dest-file>?,mv <source-file> <dest-file>
move <source-file> from ~/downloads/ to ~/documents/,mv ~/downloads/<source-file> ~/documents/
move <source-file> from ~/downloads/ to ~/documents/<dest-file>,mv ~/downloads/<source-file> ~/documents/<dest-file>
move <source-file> from ~/documents/ to ~/documents/reports/<dest-file>,mv ~/documents/<source-file> ~/documents/reports/<dest-file>
transfer <source-file> from ~/downloads/ to ~/documents/,mv ~/downloads/<source-file> ~/documents/
relocate file <source-file> to <dest-file>,mv <source-file> <dest-file>
copy and delete <source-file> to <dest-file>,mv <source-file> <dest-file>
move directory <source-dir> to <dest-dir>,mv -r <source-dir> <dest-dir>
move entire <source-dir> to <dest-dir>,mv -r <source-dir> <dest-dir>
transfer directory <source-dir> to <dest-dir>,mv -r <source-dir> <dest-dir>
move <source-dir> from ~/downloads/ to ~/documents/<dest-dir>,mv -r ~/downloads/<source-dir> ~/documents/<dest-dir>
move directory <source-dir> from ~/documents/ to ~/documents/reports/<dest-dir>,mv -r ~/documents/<source-dir> ~/documents/reports/<dest-dir>
transfer folder <source-dir> from ~/downloads/ to ~/documents/,mv -r ~/downloads/<source-dir> ~/documents/
transfer entire <source-dir> to <dest-dir>,mv -r <source-dir> <dest-dir>
change location of <source-dir> directory to <dest-dir>,mv -r <source-dir> <dest-dir>
shift <source-dir> folder to <dest-dir>,mv -r <source-dir> <dest-dir>
relocate <source-dir> folder to <dest-dir>,mv -r <source-dir> <dest-dir>
move all contents of <source-dir> to <dest-dir>,mv -r <source-dir> <dest-dir>
rename <source-file> to <dest-file>,mv <source-file> <dest-file>
rename file <source-file> as <dest-file>,mv <source-file> <dest-file>
change name of <source-file> to <dest-file>,mv <source-file> <dest-file>
call <source-file> <dest-file> instead,mv <source-file> <dest-file>
rename <source-file> in current directory to <dest-file>,mv <source-file> <dest-file>
modify filename <source-file> to <dest-file>,mv <source-file> <dest-file>
rename file in current directory from <source-file> to <dest-file>,mv <source-file> <dest-file>
alter name of <source-file> to <dest-file>,mv <source-file> <dest-file>
switch name of <source-file> to <dest-file>,mv <source-file> <dest-file>
give <source-file> a new name <dest-file>,mv <source-file> <dest-file>
relabel <source-file> as <dest-file>,mv <source-file> <dest-file>
can you rename <source-file> to <dest-file>?,mv <source-file> <dest-file>
rename <source-file> with extension changed to <dest-file>,mv <source-file> <dest-file>
transform filename <source-file> to <dest-file>,mv <source-file> <dest-file>
replace name of <source-file> with <dest-file>,mv <source-file> <dest-file>
retitle <source-file> as <dest-file>,mv <source-file> <dest-file>
rename <source-file> in ~/documents/ to <dest-file>,mv ~/documents/<source-file> ~/documents/<dest-file>
rename <source-file> from ~/downloads/ to <dest-file> in current directory,mv ~/downloads/<source-file> <dest-file>
trash <source-file>,rm <source-file>
can you delete <source-file>?,rm <source-file>
delete <source-file> from ~/documents/,rm ~/documents/<source-file>
remove <source-file> from ~/downloads/,rm ~/downloads/<source-file>
wipe out <source-file>,rm <source-file>
eliminate <source-file>,rm <source-file>
discard <source-file>,rm <source-file>
clear <source-file>,rm <source-file>
purge <source-file>,rm <source-file>
destroy <source-file>,rm <source-file>
erase <source-file>,rm <source-file>
delete directory <source-dir>,rm -r <source-dir>
remove directory <source-dir>,rm -r <source-dir>
erase folder <source-dir>,rm -r <source-dir>
delete entire <source-dir>,rm -r <source-dir>
remove all contents of <source-dir>,rm -r <source-dir>
trash directory <source-dir>,rm -r <source-dir>
can you delete directory <source-dir>?,rm -r <source-dir>
delete <source-dir> from ~/documents/,rm -r ~/documents/<source-dir>
remove <source-dir> from ~/downloads/,rm -r ~/downloads/<source-dir>
wipe out directory <source-dir>,rm -r <source-dir>
eliminate folder <source-dir>,rm -r <source-dir>
discard entire <source-dir>,rm -r <source-dir>
clear directory <source-dir>,rm -r <source-dir>
purge <source-dir>,rm -r <source-dir>
destroy folder <source-dir>,rm -r <source-dir>
delete all files in <source-dir>,rm -r <source-dir>
change the owner of <file> to <user> and group to <group>,chown <user>:<group> <file>
change ownership of <file> to <user>,chown <user> <file>
change ownership of <file> to <user>:<group>,chown <user>:<group> <file>
set owner of <file> as <user>,chown <user> <file>
set group of <file> to <group>,chown :<group> <file>
can you change the group of <file> to <group>?,chown :<group> <file>
change owner and group of <file> from <old-owner>:<old-group> to <new-owner>:<new-group>,chown <new-owner>:<new-group> <file>
change ownership of <file> recursively to <user>:<group>,chown -r <user>:<group> <file>
change ownership of <file> to <user> only if it is currently owned by <old-owner>,chown --from=<old-owner> <user> <file>
